filename,instance_idx,uid,keypoint,error,outlier
1-1-41_jpg.rf.db53159c7083ee3b171aa93d1d8d2d17,0,1-1-41_jpg.rf.db53159c7083ee3b171aa93d1d8d2d17#0,IAC,0.023239727060204152,False
1-1-41_jpg.rf.db53159c7083ee3b171aa93d1d8d2d17,0,1-1-41_jpg.rf.db53159c7083ee3b171aa93d1d8d2d17#0,IS1,0.02229257785066688,False
1-1-41_jpg.rf.db53159c7083ee3b171aa93d1d8d2d17,0,1-1-41_jpg.rf.db53159c7083ee3b171aa93d1d8d2d17#0,BL1,0.008330387874040314,False
1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf,0,1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf#0,AOI,0.010240594465418848,False
1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf,0,1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf#0,BL2,0.026921257895602277,False
1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf,0,1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf#0,IS2,0.020750334451988636,False
1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf,0,1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf#0,IAC,0.01617209326732654,False
1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf,0,1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf#0,IS1,0.023117311329082676,False
1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf,0,1-1-51_jpg.rf.e86b199bd9377617267d3c0df4d4b6bf#0,BL1,0.10027300945075915,False
1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38,0,1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38#0,AOI,0.007594486762052209,False
1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38,0,1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38#0,BL2,0.16144509502858287,False
1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38,0,1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38#0,IS2,0.011182259476941049,False
1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38,0,1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38#0,IAC,0.009694273163895933,False
1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38,0,1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38#0,IS1,0.004233839336563858,False
1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38,0,1-1-52_jpg.rf.4fa6a412ad5ccf565ae00102ec26ce38#0,BL1,0.08362327395496925,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,0,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#0,AOI,0.025302568258620883,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,0,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#0,BL2,0.03766542416358977,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,0,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#0,IS2,0.04929322642348591,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,0,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#0,IAC,0.04338741190770193,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,0,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#0,IS1,0.040845035766382425,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,0,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#0,BL1,0.021306887764044255,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,1,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#1,AOI,0.01815946999478642,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,1,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#1,BL2,0.1508466922422201,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,1,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#1,IS2,0.015562623408194897,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,1,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#1,IAC,0.001878651383252214,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,1,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#1,IS1,0.0195532039937617,False
1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268,1,1-1-53_jpg.rf.a1f9fa600d333f5e46f63e8a74e77268#1,BL1,0.09930853891890569,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,0,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#0,AOI,0.012314025074897351,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,0,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#0,BL2,0.01636811818530788,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,0,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#0,IS2,0.07503587102762863,True
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,0,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#0,IAC,0.10845358280674074,True
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,0,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#0,IS1,0.10685270036920591,True
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,0,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#0,BL1,0.049053482835171185,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,1,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#1,AOI,0.007950112127486962,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,1,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#1,BL2,0.050546884779764885,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,1,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#1,IS2,0.017811283875188016,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,1,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#1,IAC,0.02628280258740881,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,1,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#1,IS1,0.03549599513648203,False
1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6,1,1-1-67_jpg.rf.82057ced5d06e369f7619ed7e328bcf6#1,BL1,0.01732993741767607,False
1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d,0,1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d#0,AOI,0.0012860822712757152,False
1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d,0,1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d#0,BL2,0.26084344970943657,True
1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d,0,1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d#0,IS2,0.02170882263709065,False
1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d,0,1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d#0,IAC,0.014351139681467956,False
1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d,0,1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d#0,IS1,0.0034674868153908942,False
1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d,0,1-1-69_jpg.rf.8f22e863c1d1c93963a04d9f321ab54d#0,BL1,0.09663542771321423,False
1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14,0,1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14#0,AOI,0.033143368207604475,False
1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14,0,1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14#0,BL2,0.0359055584490644,False
1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14,0,1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14#0,IS2,0.03739557936473685,False
1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14,0,1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14#0,IAC,0.02147319897676799,False
1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14,0,1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14#0,IS1,0.020233081928286906,False
1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14,0,1-1-72_jpg.rf.65661d99090c08804adc7cf95aa21c14#0,BL1,0.021878950644444378,False
1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd,0,1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd#0,AOI,0.005064416710591985,False
1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd,0,1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd#0,BL2,0.17764479494125163,True
1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd,0,1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd#0,IS2,0.011690552346194987,False
1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd,0,1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd#0,IAC,0.007131505066189849,False
1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd,0,1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd#0,IS1,0.007067016061776369,False
1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd,0,1-1-73_jpg.rf.9e7cb924fada67d0ea54ddb48c516fbd#0,BL1,0.14273187963816603,False
1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1,0,1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1#0,AOI,0.011877230389554152,False
1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1,0,1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1#0,BL2,0.018255534697595173,False
1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1,0,1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1#0,IS2,0.00838611393306064,False
1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1,0,1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1#0,IAC,0.005981427066254539,False
1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1,0,1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1#0,IS1,0.010029292178544391,False
1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1,0,1-1-81_jpg.rf.c017f05100dc8b53236a8343d8076cf1#0,BL1,0.006497891183956734,False
1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813,0,1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813#0,AOI,0.055145207801116584,True
1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813,0,1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813#0,BL2,0.18548665311099133,True
1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813,0,1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813#0,IS2,0.02625075065167968,False
1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813,0,1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813#0,IAC,0.024188012797034777,False
1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813,0,1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813#0,IS1,0.03229830228946841,False
1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813,0,1-1-98_jpg.rf.48a5b29ce36aac7f868f30e3edb51813#0,BL1,0.3199996026308243,True
11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba,0,11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba#0,AOI,0.008798572830828834,False
11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba,0,11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba#0,BL2,0.05844903970342349,False
11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba,0,11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba#0,IS2,0.006990142037616391,False
11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba,0,11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba#0,IAC,0.0010608666398488945,False
11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba,0,11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba#0,IS1,0.01461063105135513,False
11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba,0,11053-B-02_0_jpg.rf.225d1a87c5a6154e3fd211e9503ac2ba#0,BL1,0.03980701884142557,False
15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3,0,15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3#0,AOI,0.020555852656222773,False
15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3,0,15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3#0,BL2,0.019553588921734703,False
15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3,0,15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3#0,IS2,0.009515565379197066,False
15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3,0,15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3#0,IAC,0.009332495409422114,False
15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3,0,15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3#0,IS1,0.013453053899654998,False
15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3,0,15459-B-01_0_jpg.rf.fbfab2000bda97069795ff68e3dbe0a3#0,BL1,0.021538875829561453,False
2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae,0,2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae#0,AOI,0.01702493815824602,False
2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae,0,2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae#0,BL2,0.06940787144969976,False
2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae,0,2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae#0,IS2,0.03935321679523168,False
2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae,0,2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae#0,IAC,0.01670218550254921,False
2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae,0,2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae#0,IS1,0.014710898264907056,False
2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae,0,2-1-3_jpg.rf.600c3d0e8a0e8d03c9a9bda9ef0dadae#0,BL1,0.061088899195855514,False
2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61,0,2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61#0,AOI,0.007916445805627965,False
2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61,0,2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61#0,BL2,0.0928003597191092,False
2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61,0,2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61#0,IS2,0.02384967019585927,False
2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61,0,2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61#0,IAC,0.01454943068844372,False
2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61,0,2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61#0,IS1,0.015742759921489036,False
2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61,0,2-1-47_jpg.rf.cbc5206f1e30668471fc9277e8e50a61#0,BL1,0.04357641757430081,False
2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595,0,2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595#0,AOI,0.005875503098346168,False
2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595,0,2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595#0,BL2,0.030769248803814545,False
2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595,0,2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595#0,IS2,0.003357316435549553,False
2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595,0,2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595#0,IAC,0.003929654056525507,False
2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595,0,2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595#0,IS1,0.011896827637384123,False
2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595,0,2-1-5_jpg.rf.252d8507e25e45ff9d501ec983a9b595#0,BL1,0.012813305748302277,False
2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e,0,2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e#0,AOI,0.02043925650125493,False
2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e,0,2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e#0,BL2,0.10594702810451115,False
2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e,0,2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e#0,IS2,0.029300022230294317,False
2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e,0,2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e#0,IAC,0.014873259169277077,False
2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e,0,2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e#0,IS1,0.00109049793672097,False
2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e,0,2-1-62_jpg.rf.cb5c0cc1e10dcd80fa1140fcb2944c8e#0,BL1,0.1458162214284109,False
2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65,0,2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65#0,AOI,0.011013726119903484,False
2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65,0,2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65#0,BL2,0.03238802650707942,False
2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65,0,2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65#0,IS2,0.014136348940844277,False
2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65,0,2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65#0,IAC,0.012259463969910353,False
2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65,0,2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65#0,IS1,0.03179404614579507,False
2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65,0,2-1-63_jpg.rf.5c93a08c867833beeb2383013ab66e65#0,BL1,0.017218822446101383,False
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef#0,AOI,0.014851930157487321,False
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef#0,BL2,0.024885502970816153,False
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef#0,IS2,0.011582584116620885,False
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef#0,IAC,0.016413167628631743,False
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef#0,IS1,0.006666487393828183,False
2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef,0,2-1-65_jpg.rf.7e8366b4605bf1d968e106ad77a38bef#0,BL1,0.026182464324711486,False
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147#0,AOI,0.013618094636319918,False
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147#0,BL2,0.10604084764355386,False
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147#0,IS2,0.03440044087143593,False
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147#0,IAC,0.01812623232049051,False
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147#0,IS1,0.030459216231140594,False
2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147,0,2-1-67_jpg.rf.f7242e97204b3f5fcb56564691d3c147#0,BL1,0.013601209004549406,False
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d#0,AOI,0.011380265537863036,False
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d#0,BL2,0.04873898326782665,False
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d#0,IS2,0.012715646710774884,False
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d#0,IAC,0.0024998366717038853,False
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d#0,IS1,0.009553017246400288,False
2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d,0,2-1-_jpg.rf.e7927f3070cffd724a65038c17c1848d#0,BL1,0.035976180138460906,False
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b#0,AOI,0.018806610927138666,False
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b#0,BL2,0.08620517855326618,False
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b#0,IS2,0.07997382029144881,True
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b#0,IAC,0.09686885967629609,True
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b#0,IS1,0.06170913081038884,False
3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b,0,3-2-85_jpg.rf.a0abf6f74d3b7ecebec16e701933484b#0,BL1,0.08553388220316857,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#0,AOI,0.02780954185216916,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#0,BL2,0.09534191973932474,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#0,IS2,0.058180240191270424,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#0,IAC,0.0330349923182444,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#0,IS1,0.04430930748671047,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,0,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#0,BL1,0.13863665468548927,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#1,AOI,0.016888474490850815,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#1,BL2,0.0155703104849943,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#1,IS2,0.027467724272799744,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#1,IAC,0.025134151118838773,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#1,IS1,0.02191189321085017,False
3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351,1,3-2-86_jpg.rf.ee7a35eaecc04fe892e7b09ba9239351#1,BL1,0.10814189943234186,False
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072#0,AOI,0.03623022489900346,False
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072#0,BL2,0.1673799140590259,False
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072#0,IS2,0.0058756053273256075,False
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072#0,IAC,0.01649710946680944,False
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072#0,IS1,0.03033009593563559,False
3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072,0,3-2-91_jpg.rf.1dbee6dfcf90e5e4f4eaad576e51d072#0,BL1,0.10218679780988228,False
