filename,instance_idx,keypoint,d_px,area_px
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,0,BL2,4.85529701,21488
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,0,IS2,6.066499766,21488
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,0,IAC,2.268058201,21488
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,0,IS1,6.014672517,21488
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,0,BL1,5.742536507,21488
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,1,AOI,5.975888715,20517.3
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,1,BL2,5.222258939,20517.3
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,1,IS2,3.279689225,20517.3
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,1,IAC,1.599126401,20517.3
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,1,IS1,3.94925698,20517.3
5-1-34_jpg.rf.3b115b89f50eec6e691dda60b9444897,1,BL1,13.0482601,20517.3
5-1-48_jpg.rf.da026fbd3e08f9aacf31ba4c14d960bc,0,AOI,6.870272914,38454
5-1-48_jpg.rf.da026fbd3e08f9aacf31ba4c14d960bc,0,BL2,39.13302697,38454
5-1-48_jpg.rf.da026fbd3e08f9aacf31ba4c14d960bc,0,IS2,10.35053733,38454
5-1-48_jpg.rf.da026fbd3e08f9aacf31ba4c14d960bc,0,IAC,9.704203464,38454
5-1-48_jpg.rf.da026fbd3e08f9aacf31ba4c14d960bc,0,IS1,14.05479477,38454
5-1-48_jpg.rf.da026fbd3e08f9aacf31ba4c14d960bc,0,BL1,29.54776175,38454
5-1-56_jpg.rf.98effce82f19f8ec4add4ffd017bd566,0,AOI,3.433837072,16116
5-1-56_jpg.rf.98effce82f19f8ec4add4ffd017bd566,0,BL2,6.480124614,16116
5-1-56_jpg.rf.98effce82f19f8ec4add4ffd017bd566,0,IS2,3.383493541,16116
5-1-56_jpg.rf.98effce82f19f8ec4add4ffd017bd566,0,IAC,0.8880138014,16116
5-1-56_jpg.rf.98effce82f19f8ec4add4ffd017bd566,0,IS1,8.027658312,16116
5-1-56_jpg.rf.98effce82f19f8ec4add4ffd017bd566,0,BL1,18.0530848,16116
5-1-66_jpg.rf.066bceb356d31dae9f89ceb02cd642cb,0,AOI,3.088896608,24359.3
5-1-66_jpg.rf.066bceb356d31dae9f89ceb02cd642cb,0,BL2,13.7937851,24359.3
5-1-66_jpg.rf.066bceb356d31dae9f89ceb02cd642cb,0,IS2,4.504272364,24359.3
5-1-66_jpg.rf.066bceb356d31dae9f89ceb02cd642cb,0,IAC,7.151416266,24359.3
5-1-66_jpg.rf.066bceb356d31dae9f89ceb02cd642cb,0,IS1,5.458144792,24359.3
5-1-66_jpg.rf.066bceb356d31dae9f89ceb02cd642cb,0,BL1,6.768037152,24359.3
5-2-106_jpg.rf.7520316c3da889765c091ec48962ce30,0,AOI,1.568232667,14361.6
5-2-106_jpg.rf.7520316c3da889765c091ec48962ce30,0,BL2,15.38885185,14361.6
5-2-106_jpg.rf.7520316c3da889765c091ec48962ce30,0,IS2,0.7187439838,14361.6
5-2-106_jpg.rf.7520316c3da889765c091ec48962ce30,0,IAC,2.756770208,14361.6
5-2-106_jpg.rf.7520316c3da889765c091ec48962ce30,0,IS1,2.061711032,14361.6
5-2-106_jpg.rf.7520316c3da889765c091ec48962ce30,0,BL1,1.918513634,14361.6
5-2-120_jpg.rf.d06365fdf3c9f3c14026545f0b14bd5d,0,AOI,1.225605868,16473
5-2-120_jpg.rf.d06365fdf3c9f3c14026545f0b14bd5d,0,BL2,19.18766401,16473
5-2-120_jpg.rf.d06365fdf3c9f3c14026545f0b14bd5d,0,IS2,5.336422726,16473
5-2-120_jpg.rf.d06365fdf3c9f3c14026545f0b14bd5d,0,IAC,2.705334725,16473
5-2-120_jpg.rf.d06365fdf3c9f3c14026545f0b14bd5d,0,IS1,3.489567382,16473
5-2-120_jpg.rf.d06365fdf3c9f3c14026545f0b14bd5d,0,BL1,7.574786874,16473
5-2-230_jpg.rf.8c8ebff0e0473e1e78995610bf3d0b0d,0,AOI,2.007850721,598.4
5-2-230_jpg.rf.8c8ebff0e0473e1e78995610bf3d0b0d,0,BL2,5.37769187,598.4
5-2-230_jpg.rf.8c8ebff0e0473e1e78995610bf3d0b0d,0,IS2,2.603271515,598.4
5-2-230_jpg.rf.8c8ebff0e0473e1e78995610bf3d0b0d,0,IAC,2.300911817,598.4
5-2-230_jpg.rf.8c8ebff0e0473e1e78995610bf3d0b0d,0,IS1,0.134377075,598.4
5-2-230_jpg.rf.8c8ebff0e0473e1e78995610bf3d0b0d,0,BL1,12.07611189,598.4
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,0,AOI,4.03331685,15665.5
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,0,BL2,28.36188476,15665.5
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,0,IS2,1.836408146,15665.5
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,0,IAC,6.63393425,15665.5
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,0,IS1,6.216641097,15665.5
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,0,BL1,3.504203946,15665.5
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,1,AOI,2.220192327,23460
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,1,BL2,0.7192524922,23460
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,1,IS2,4.620516697,23460
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,1,IAC,7.622551355,23460
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,1,IS1,6.168755449,23460
5-2-289_jpg.rf.bf8376968169f88acb10523114fc05c4,1,BL1,13.06834062,23460
5-2-341_jpg.rf.4594c906a1acec3c27cf0614280e121b,0,AOI,2.382351293,30899.2
5-2-341_jpg.rf.4594c906a1acec3c27cf0614280e121b,0,BL2,4.084043919,30899.2
5-2-341_jpg.rf.4594c906a1acec3c27cf0614280e121b,0,IS2,1.120032841,30899.2
5-2-341_jpg.rf.4594c906a1acec3c27cf0614280e121b,0,IAC,7.280480666,30899.2
5-2-341_jpg.rf.4594c906a1acec3c27cf0614280e121b,0,IS1,5.795211976,30899.2
5-2-341_jpg.rf.4594c906a1acec3c27cf0614280e121b,0,BL1,14.83178088,30899.2
5-2-345_jpg.rf.88fa7fea1037295a257ce12900637d76,0,AOI,1.636881906,15779.4
5-2-345_jpg.rf.88fa7fea1037295a257ce12900637d76,0,BL2,8.830778389,15779.4
5-2-345_jpg.rf.88fa7fea1037295a257ce12900637d76,0,IS2,2.004444483,15779.4
5-2-345_jpg.rf.88fa7fea1037295a257ce12900637d76,0,IAC,3.188962026,15779.4
5-2-345_jpg.rf.88fa7fea1037295a257ce12900637d76,0,IS1,2.950161227,15779.4
5-2-345_jpg.rf.88fa7fea1037295a257ce12900637d76,0,BL1,12.60002225,15779.4
5-2-363_jpg.rf.03ae826aa53fa8c2fd1c20278e8be47d,0,AOI,9.001525506,32346.75
5-2-363_jpg.rf.03ae826aa53fa8c2fd1c20278e8be47d,0,BL2,17.9679926,32346.75
5-2-363_jpg.rf.03ae826aa53fa8c2fd1c20278e8be47d,0,IS2,26.68728499,32346.75
5-2-363_jpg.rf.03ae826aa53fa8c2fd1c20278e8be47d,0,IAC,22.96256072,32346.75
5-2-363_jpg.rf.03ae826aa53fa8c2fd1c20278e8be47d,0,IS1,25.47621758,32346.75
5-2-363_jpg.rf.03ae826aa53fa8c2fd1c20278e8be47d,0,BL1,34.03460117,32346.75
5-2-369_jpg.rf.b151e27950a3c3b71cb0485f5575ed38,0,AOI,3.785444384,19117.35
5-2-369_jpg.rf.b151e27950a3c3b71cb0485f5575ed38,0,BL2,9.525752346,19117.35
5-2-369_jpg.rf.b151e27950a3c3b71cb0485f5575ed38,0,IS2,9.694711155,19117.35
5-2-369_jpg.rf.b151e27950a3c3b71cb0485f5575ed38,0,IAC,6.342570303,19117.35
5-2-369_jpg.rf.b151e27950a3c3b71cb0485f5575ed38,0,IS1,6.615967032,19117.35
5-2-369_jpg.rf.b151e27950a3c3b71cb0485f5575ed38,0,BL1,2.825751967,19117.35
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,0,AOI,1.198688218,10935.25
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,0,BL2,2.336966463,10935.25
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,0,IS2,4.677058285,10935.25
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,0,IAC,3.008568327,10935.25
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,0,IS1,4.502933947,10935.25
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,0,BL1,3.866538959,10935.25
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,1,AOI,2.964485457,18345.55
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,1,BL2,34.80305686,18345.55
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,1,IS2,11.15278364,18345.55
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,1,IAC,11.892647,18345.55
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,1,IS1,5.85107744,18345.55
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,1,BL1,25.79190818,18345.55
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,2,AOI,1.886814804,17643.45
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,2,BL2,12.48044494,17643.45
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,2,IS2,5.583502753,17643.45
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,2,IAC,2.432099067,17643.45
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,2,IS1,3.205066067,17643.45
5-2-439_jpg.rf.79429c13ea0a88c32686a94b9b53124e,2,BL1,38.03082851,17643.45
5-2-447_jpg.rf.486c99765ac39c3552182837a705d7e6,0,AOI,4.212551445,23539.9
5-2-447_jpg.rf.486c99765ac39c3552182837a705d7e6,0,BL2,6.310601806,23539.9
5-2-447_jpg.rf.486c99765ac39c3552182837a705d7e6,0,IS2,11.46125612,23539.9
5-2-447_jpg.rf.486c99765ac39c3552182837a705d7e6,0,IAC,0.5687083454,23539.9
5-2-447_jpg.rf.486c99765ac39c3552182837a705d7e6,0,IS1,2.281540251,23539.9
5-2-447_jpg.rf.486c99765ac39c3552182837a705d7e6,0,BL1,17.36510852,23539.9
5-2-474_jpg.rf.c7f9bb991aa7e51ade0cdfdc9217b8c2,0,AOI,1.552250339,12066.6
5-2-474_jpg.rf.c7f9bb991aa7e51ade0cdfdc9217b8c2,0,BL2,13.48854696,12066.6
5-2-474_jpg.rf.c7f9bb991aa7e51ade0cdfdc9217b8c2,0,IS2,8.089617286,12066.6
5-2-474_jpg.rf.c7f9bb991aa7e51ade0cdfdc9217b8c2,0,IAC,6.317831464,12066.6
5-2-474_jpg.rf.c7f9bb991aa7e51ade0cdfdc9217b8c2,0,IS1,1.884620954,12066.6
5-2-474_jpg.rf.c7f9bb991aa7e51ade0cdfdc9217b8c2,0,BL1,8.683243781,12066.6
5-2-576_jpg.rf.fdfb8269fbf704472524b871f3477ea6,0,AOI,3.497363308,12624.2
5-2-576_jpg.rf.fdfb8269fbf704472524b871f3477ea6,0,BL2,4.783157503,12624.2
5-2-576_jpg.rf.fdfb8269fbf704472524b871f3477ea6,0,IS2,5.794991704,12624.2
5-2-576_jpg.rf.fdfb8269fbf704472524b871f3477ea6,0,IAC,4.453255462,12624.2
5-2-576_jpg.rf.fdfb8269fbf704472524b871f3477ea6,0,IS1,3.738850301,12624.2
5-2-576_jpg.rf.fdfb8269fbf704472524b871f3477ea6,0,BL1,3.117984196,12624.2
5-2-58_jpg.rf.3aa07c9579d52f2f0d09f444aa70afaf,0,AOI,2.459136327,28220.85
5-2-58_jpg.rf.3aa07c9579d52f2f0d09f444aa70afaf,0,BL2,24.86217223,28220.85
5-2-58_jpg.rf.3aa07c9579d52f2f0d09f444aa70afaf,0,IS2,19.10153562,28220.85
5-2-58_jpg.rf.3aa07c9579d52f2f0d09f444aa70afaf,0,IAC,13.50962621,28220.85
5-2-58_jpg.rf.3aa07c9579d52f2f0d09f444aa70afaf,0,IS1,22.15596599,28220.85
5-2-58_jpg.rf.3aa07c9579d52f2f0d09f444aa70afaf,0,BL1,17.56049994,28220.85
5-2-614_jpg.rf.0d3cf4513c2e9b16533e68a787864499,0,AOI,1.216683545,18441.6
5-2-614_jpg.rf.0d3cf4513c2e9b16533e68a787864499,0,BL2,3.985566058,18441.6
5-2-614_jpg.rf.0d3cf4513c2e9b16533e68a787864499,0,IS2,2.814517282,18441.6
5-2-614_jpg.rf.0d3cf4513c2e9b16533e68a787864499,0,IAC,9.256092189,18441.6
5-2-614_jpg.rf.0d3cf4513c2e9b16533e68a787864499,0,IS1,5.189592928,18441.6
5-2-614_jpg.rf.0d3cf4513c2e9b16533e68a787864499,0,BL1,15.80514891,18441.6
5-2-625_jpg.rf.d0f96720d33a3507a9f8df66282344f4,0,AOI,2.721091536,16077.75
5-2-625_jpg.rf.d0f96720d33a3507a9f8df66282344f4,0,BL2,3.081540783,16077.75
5-2-625_jpg.rf.d0f96720d33a3507a9f8df66282344f4,0,IS2,1.193707724,16077.75
5-2-625_jpg.rf.d0f96720d33a3507a9f8df66282344f4,0,IAC,4.544068483,16077.75
5-2-625_jpg.rf.d0f96720d33a3507a9f8df66282344f4,0,IS1,2.767784431,16077.75
5-2-625_jpg.rf.d0f96720d33a3507a9f8df66282344f4,0,BL1,5.818318891,16077.75
5-2-661_jpg.rf.33f54d37fcc5edaa4ff42cac27c1a01f,0,AOI,4.716351233,14923.45
5-2-661_jpg.rf.33f54d37fcc5edaa4ff42cac27c1a01f,0,BL2,9.518306971,14923.45
5-2-661_jpg.rf.33f54d37fcc5edaa4ff42cac27c1a01f,0,IS2,2.402960807,14923.45
5-2-661_jpg.rf.33f54d37fcc5edaa4ff42cac27c1a01f,0,IAC,4.419516409,14923.45
5-2-661_jpg.rf.33f54d37fcc5edaa4ff42cac27c1a01f,0,IS1,1.300466995,14923.45
5-2-661_jpg.rf.33f54d37fcc5edaa4ff42cac27c1a01f,0,BL1,8.557423183,14923.45
5-2-73_jpg.rf.f9161069960917cc056b974d59ee6775,0,AOI,3.128949323,24830.2
5-2-73_jpg.rf.f9161069960917cc056b974d59ee6775,0,BL2,5.748927574,24830.2
5-2-73_jpg.rf.f9161069960917cc056b974d59ee6775,0,IS2,7.410870538,24830.2
5-2-73_jpg.rf.f9161069960917cc056b974d59ee6775,0,IAC,16.18176482,24830.2
5-2-73_jpg.rf.f9161069960917cc056b974d59ee6775,0,IS1,8.043297085,24830.2
5-2-73_jpg.rf.f9161069960917cc056b974d59ee6775,0,BL1,5.257563898,24830.2
5-2-751_jpg.rf.f8d66c23aa53658034a0d26dc56c1f7f,0,AOI,1.05848842,23011.2
5-2-751_jpg.rf.f8d66c23aa53658034a0d26dc56c1f7f,0,BL2,1.355348549,23011.2
5-2-751_jpg.rf.f8d66c23aa53658034a0d26dc56c1f7f,0,IS2,3.66385994,23011.2
5-2-751_jpg.rf.f8d66c23aa53658034a0d26dc56c1f7f,0,IAC,6.305179708,23011.2
5-2-751_jpg.rf.f8d66c23aa53658034a0d26dc56c1f7f,0,IS1,0.8207590939,23011.2
5-2-751_jpg.rf.f8d66c23aa53658034a0d26dc56c1f7f,0,BL1,10.18657807,23011.2
6-1-16_jpg.rf.0cbdd4c22aca84b470b9a53a643a4fe9,0,AOI,1.74715338,20553
6-1-16_jpg.rf.0cbdd4c22aca84b470b9a53a643a4fe9,0,BL2,22.92845835,20553
6-1-16_jpg.rf.0cbdd4c22aca84b470b9a53a643a4fe9,0,IS2,1.898341458,20553
6-1-16_jpg.rf.0cbdd4c22aca84b470b9a53a643a4fe9,0,IAC,0.895384548,20553
6-1-16_jpg.rf.0cbdd4c22aca84b470b9a53a643a4fe9,0,IS1,4.774903824,20553
6-1-16_jpg.rf.0cbdd4c22aca84b470b9a53a643a4fe9,0,BL1,11.70545085,20553
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,0,AOI,12.97429335,12580
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,0,BL2,35.60087185,12580
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,0,IS2,38.57089502,12580
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,0,IAC,2.420532269,12580
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,0,IS1,42.07491083,12580
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,0,BL1,42.83895481,12580
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,1,AOI,9.038034742,11628
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,1,BL2,27.66271898,11628
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,1,IS2,33.89699153,11628
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,1,IAC,0.4929215127,11628
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,1,IS1,29.9783801,11628
6-1-19_jpg.rf.8dce43d0e3666c17d84a472635aae02e,1,BL1,33.33388442,11628
6-1-21_jpg.rf.bb90b3857e7061fd7ea710ef5fb6a4c8,0,AOI,1.201018091,16718.65
6-1-21_jpg.rf.bb90b3857e7061fd7ea710ef5fb6a4c8,0,BL2,14.40869422,16718.65
6-1-21_jpg.rf.bb90b3857e7061fd7ea710ef5fb6a4c8,0,IS2,1.082152178,16718.65
6-1-21_jpg.rf.bb90b3857e7061fd7ea710ef5fb6a4c8,0,IAC,2.608121875,16718.65
6-1-21_jpg.rf.bb90b3857e7061fd7ea710ef5fb6a4c8,0,IS1,2.587271913,16718.65
6-1-21_jpg.rf.bb90b3857e7061fd7ea710ef5fb6a4c8,0,BL1,2.156447988,16718.65
6-2-124_jpg.rf.a2b0760deeda2986a0e1749ca308376d,0,AOI,2.757869392,16212.9
6-2-124_jpg.rf.a2b0760deeda2986a0e1749ca308376d,0,BL2,31.07683713,16212.9
6-2-124_jpg.rf.a2b0760deeda2986a0e1749ca308376d,0,IS2,11.62792037,16212.9
6-2-124_jpg.rf.a2b0760deeda2986a0e1749ca308376d,0,IAC,6.570506947,16212.9
6-2-124_jpg.rf.a2b0760deeda2986a0e1749ca308376d,0,IS1,3.592247625,16212.9
6-2-124_jpg.rf.a2b0760deeda2986a0e1749ca308376d,0,BL1,15.7678926,16212.9
6-2-131_jpg.rf.261a1a4473bbe8883d657ba0fd6ca47c,0,AOI,4.445970398,21896
6-2-131_jpg.rf.261a1a4473bbe8883d657ba0fd6ca47c,0,BL2,7.50328821,21896
6-2-131_jpg.rf.261a1a4473bbe8883d657ba0fd6ca47c,0,IS2,5.867760356,21896
6-2-131_jpg.rf.261a1a4473bbe8883d657ba0fd6ca47c,0,IAC,2.383538298,21896
6-2-131_jpg.rf.261a1a4473bbe8883d657ba0fd6ca47c,0,IS1,2.721847841,21896
6-2-131_jpg.rf.261a1a4473bbe8883d657ba0fd6ca47c,0,BL1,3.601160798,21896
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,0,AOI,0.5913314989,14790
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,0,BL2,4.777702348,14790
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,0,IS2,2.347393327,14790
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,0,IAC,3.467282901,14790
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,0,IS1,4.303945985,14790
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,0,BL1,3.575903622,14790
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,1,AOI,1.08208909,16745
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,1,BL2,1.87562309,16745
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,1,IS2,11.61178791,16745
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,1,IAC,14.47567913,16745
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,1,IS1,19.85590045,16745
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,1,BL1,3.943493903,16745
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,2,AOI,2.20744512,18159.4
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,2,BL2,25.59514861,18159.4
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,2,IS2,4.991546361,18159.4
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,2,IAC,5.690625577,18159.4
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,2,IS1,8.722546479,18159.4
6-2-144_jpg.rf.58f03b2e3a1ae37ef1bb58def06f24db,2,BL1,10.99758898,18159.4
6-2-157_jpg.rf.d0483a3749ae1b4e8e440d6704dd4697,0,AOI,2.849903753,20055.75
6-2-157_jpg.rf.d0483a3749ae1b4e8e440d6704dd4697,0,BL2,2.803896992,20055.75
6-2-157_jpg.rf.d0483a3749ae1b4e8e440d6704dd4697,0,IS2,5.020845761,20055.75
6-2-157_jpg.rf.d0483a3749ae1b4e8e440d6704dd4697,0,IAC,2.235713345,20055.75
6-2-157_jpg.rf.d0483a3749ae1b4e8e440d6704dd4697,0,IS1,3.065567551,20055.75
6-2-157_jpg.rf.d0483a3749ae1b4e8e440d6704dd4697,0,BL1,5.355584585,20055.75
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,0,AOI,4.348828736,15606
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,0,BL2,7.150790513,15606
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,0,IS2,3.011131392,15606
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,0,IAC,5.431081729,15606
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,0,IS1,10.79342459,15606
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,0,BL1,5.628641332,15606
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,1,AOI,2.082380582,16937.1
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,1,BL2,22.32368029,16937.1
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,1,IS2,4.605654048,16937.1
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,1,IAC,1.915187087,16937.1
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,1,IS1,2.871029961,16937.1
6-2-168_jpg.rf.6b032dca82aab9d837b0971af905255e,1,BL1,6.805174496,16937.1
6-2-215_jpg.rf.0eac67ac77bbb5c56137aaf26b2a93f7,0,AOI,3.822504993,17326.4
6-2-215_jpg.rf.0eac67ac77bbb5c56137aaf26b2a93f7,0,BL2,2.92842329,17326.4
6-2-215_jpg.rf.0eac67ac77bbb5c56137aaf26b2a93f7,0,IS2,5.511200583,17326.4
6-2-215_jpg.rf.0eac67ac77bbb5c56137aaf26b2a93f7,0,IAC,3.374216995,17326.4
6-2-215_jpg.rf.0eac67ac77bbb5c56137aaf26b2a93f7,0,IS1,6.174817936,17326.4
6-2-215_jpg.rf.0eac67ac77bbb5c56137aaf26b2a93f7,0,BL1,1.686653914,17326.4
6-2-256_jpg.rf.5d2e7163cda66b3fe488d730c01e1c9f,0,AOI,3.310171763,15558.4
6-2-256_jpg.rf.5d2e7163cda66b3fe488d730c01e1c9f,0,BL2,1.345653111,15558.4
6-2-256_jpg.rf.5d2e7163cda66b3fe488d730c01e1c9f,0,IS2,2.220529904,15558.4
6-2-256_jpg.rf.5d2e7163cda66b3fe488d730c01e1c9f,0,IAC,1.20798883,15558.4
6-2-256_jpg.rf.5d2e7163cda66b3fe488d730c01e1c9f,0,IS1,0.6909817345,15558.4
6-2-256_jpg.rf.5d2e7163cda66b3fe488d730c01e1c9f,0,BL1,3.047701065,15558.4
6-2-50_jpg.rf.c76fa5a83f793d90118007b46adfb625,0,AOI,2.225892206,14180.55
6-2-50_jpg.rf.c76fa5a83f793d90118007b46adfb625,0,BL2,8.40030088,14180.55
6-2-50_jpg.rf.c76fa5a83f793d90118007b46adfb625,0,IS2,2.446130938,14180.55
6-2-50_jpg.rf.c76fa5a83f793d90118007b46adfb625,0,IAC,1.654571824,14180.55
6-2-50_jpg.rf.c76fa5a83f793d90118007b46adfb625,0,IS1,4.415045896,14180.55
6-2-50_jpg.rf.c76fa5a83f793d90118007b46adfb625,0,BL1,14.87660707,14180.55
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,0,AOI,2.452100582,13591.5
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,0,BL2,23.12117905,13591.5
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,0,IS2,3.627413865,13591.5
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,0,IAC,7.347297974,13591.5
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,0,IS1,5.732365618,13591.5
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,0,BL1,3.042159766,13591.5
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,1,AOI,2.204426875,13525.2
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,1,BL2,10.84174218,13525.2
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,1,IS2,5.415469171,13525.2
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,1,IAC,5.846829412,13525.2
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,1,IS1,2.604926778,13525.2
6-2-53_jpg.rf.e12c490fa20722b1d65c9a4750700b51,1,BL1,13.93841748,13525.2
6-2-5_jpg.rf.7a6a5887783cfa57c0bc8988d9f7df0a,0,AOI,4.040977532,21705.6
6-2-5_jpg.rf.7a6a5887783cfa57c0bc8988d9f7df0a,0,BL2,17.38469049,21705.6
6-2-5_jpg.rf.7a6a5887783cfa57c0bc8988d9f7df0a,0,IS2,12.71860775,21705.6
6-2-5_jpg.rf.7a6a5887783cfa57c0bc8988d9f7df0a,0,IAC,5.164706573,21705.6
6-2-5_jpg.rf.7a6a5887783cfa57c0bc8988d9f7df0a,0,IS1,8.3463688,21705.6
6-2-5_jpg.rf.7a6a5887783cfa57c0bc8988d9f7df0a,0,BL1,14.83555454,21705.6
6-2-68_jpg.rf.baa66175a36494d24c16535ecf2e7103,0,AOI,1.82050782,14858
6-2-68_jpg.rf.baa66175a36494d24c16535ecf2e7103,0,BL2,14.51331604,14858
6-2-68_jpg.rf.baa66175a36494d24c16535ecf2e7103,0,IS2,0.621161057,14858
6-2-68_jpg.rf.baa66175a36494d24c16535ecf2e7103,0,IAC,5.23334524,14858
6-2-68_jpg.rf.baa66175a36494d24c16535ecf2e7103,0,IS1,3.224262241,14858
6-2-68_jpg.rf.baa66175a36494d24c16535ecf2e7103,0,BL1,19.03447142,14858
6-2-78_jpg.rf.77e6e7448613354a2f105cb051eb7fea,0,AOI,0.1803422941,11429.1
6-2-78_jpg.rf.77e6e7448613354a2f105cb051eb7fea,0,BL2,7.47750577,11429.1
6-2-78_jpg.rf.77e6e7448613354a2f105cb051eb7fea,0,IS2,4.789849814,11429.1
