image,iou,a_mbl1_proj,a_mbl2_proj,a_max_proj,a_mbl1_eucl,a_mbl2_eucl,a_max_eucl,b_mbl1_proj,b_mbl2_proj,b_max_proj,b_mbl1_eucl,b_mbl2_eucl,b_max_eucl
4-1-80_jpg.rf.701fdaddb9fc9142f3e9fc84d7e69dab.txt,0.5469494189427326,0.5036401375933978,0.0,0.5036401375933978,0.5082117456278501,3.5935478497410513,3.5935478497410513,0.0,0.0,0.0,12.451455496284838,14.886732352028636,14.886732352028636
4-1-88_jpg.rf.7ce8063a1ae0b1e8ad6d2799c6f46f16.txt,0.9000238827314622,10.492503517444781,18.984207547664784,18.984207547664784,10.516175812440737,19.039850624484092,19.039850624484092,13.179428421170872,9.806325855184934,13.179428421170872,13.182005318850065,9.807779948766177,13.182005318850065
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5.txt,0.8065195823270253,8.983817106070562,7.084797525381591,8.983817106070562,9.287407596603185,7.149367932625174,9.287407596603185,5.716408778181138,5.641424560447525,5.716408778181138,5.746110148427952,5.694790190483599,5.746110148427952
4-2-168_jpg.rf.b3fd15d9c14084c34b6681b178016be5.txt,0.451226631395785,2.6839858220043142,6.522998062087596,6.522998062087596,2.8402689534394003,6.527881762930066,6.527881762930066,3.252722153042332,4.852771274071154,4.852771274071154,3.3051064056885395,4.876399568950143,4.876399568950143
4-2-245_jpg.rf.85dbcd832129b6e2213c403959436f60.txt,0.6372270249454145,0.039041353331911555,0.0,0.039041353331911555,0.07952847696653552,7.534820429678633,7.534820429678633,0.07685524796757631,0.0,0.07685524796757631,0.09977509442058172,7.623276394385556,7.623276394385556
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03.txt,0.9175182121228559,4.985866242200299,13.470888529744323,13.470888529744323,5.0712739777152605,13.572352355604453,13.572352355604453,7.916193898398151,0.5178935570137937,7.916193898398151,7.941506914187457,0.7850613554356887,7.941506914187457
4-2-258_jpg.rf.95cc895fdfcf9823576071e3b5f4da03.txt,0.8414702666071565,11.099576094697879,16.85832905305214,16.85832905305214,11.167172039509827,16.870780071899873,16.870780071899873,0.0,0.2855017669873591,0.2855017669873591,11.124340343917424,0.3251458710712697,11.124340343917424
4-2-334_jpg.rf.52a31b4371dffbdcb45d971adda932f1.txt,0.7626304558446858,0.0,0.0,0.0,1.3209232286165626,10.586035742628995,10.586035742628995,0.0,0.0,0.0,2.0970908009337252,7.4058693245431435,7.4058693245431435
4-2-353_jpg.rf.d67ece2d335275064193c12df9cf1b17.txt,0.9122689804701178,14.722362540236702,15.061527604381626,15.061527604381626,15.24521136312766,15.245219474087396,15.245219474087396,15.244351624949129,15.357637536799778,15.357637536799778,15.465519575947944,15.5159956507267,15.5159956507267
4-2-420_jpg.rf.9b4675d47069a2854d55865bc2e671f6.txt,0.9060720955862589,16.651975077181504,12.340870995639914,16.651975077181504,16.73542569179225,12.34157283948259,16.73542569179225,3.1450507674473474,0.0,3.1450507674473474,3.1718101793874722,6.891858399208293,6.891858399208293
4-2-484_jpg.rf.ad066f93f9419de22020841ece2e60a9.txt,0.9280887091228317,0.4676738319178304,0.0,0.4676738319178304,2.3229748832638943,0.8657175861435327,2.3229748832638943,0.0,0.0,0.0,0.624704438607593,0.15654972365286793,0.624704438607593
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203.txt,0.7987108568561229,24.827487119223722,0.5163425335775357,24.827487119223722,25.253769871755132,0.5550452619216342,25.253769871755132,0.0,0.0,0.0,24.16320685150822,35.246062457136844,35.246062457136844
4-2-503_jpg.rf.ebcaf8de8258b444d3d9e5d7b357c203.txt,0.7874609504547523,27.314174754061433,30.12380283983424,30.12380283983424,27.611461528436575,30.525434665772742,30.525434665772742,0.6382916762086748,1.4675751871505605,1.4675751871505605,0.9090125250335673,1.4675752033487972,1.4675752033487972
4-2-512_jpg.rf.34464444a0f2f524e221424a144fcc57.txt,0.7756656521793851,14.090657535270562,7.277777144339183,14.090657535270562,14.091008505132102,7.292804182941895,14.091008505132102,9.884973949214507,7.164730281553457,9.884973949214507,10.02917523698829,7.266470073981831,10.02917523698829
4-2-52_jpg.rf.0595dc6a73e75e06119ecda100809979.txt,0.8871698985227925,5.782059956808516,6.654620115359743,6.654620115359743,5.852786219772729,6.693754145169437,6.693754145169437,0.0,1.0656162959777842,1.0656162959777842,0.07274065338978124,1.1700988578968492,1.1700988578968492
4-2-621_jpg.rf.6bcfc3d87d2969efe9602fa6fb2585b9.txt,0.8918704468798468,17.018567914682826,33.0830762578392,33.0830762578392,17.22764585203662,33.13600350178626,33.13600350178626,32.10309849096991,33.39054521396015,33.39054521396015,32.181648939767825,33.425475067694535,33.425475067694535
